PROGRAM_ID,ORDER_ID,ITEM_ID,ITEM_PRICE,QUANTITY,CATEGORY,NEW_TO_FILE,COUPON,REASON
"8716","OR41858","UP8331519820103","0","0","","1","",""
"8716","OR42449","UP31655531908","0","0","","1","","8"
"8716","OR42459","UP8053672560831","0","0","","0","FirstAroma",""
"8716","OR44601","UP8411061835555","0","0","","0","FirstAroma",""
"8716","OR58667","UP8056597073196","0","0","","1","",""
"8716","OR58672","UP8056597073172","0","0","","1","",""
"8716","OR58672","UP8053672897227","0","0","","1","",""
"8716","OR58672","UP8053672897401","0","0","","1","",""
"8716","OR89192","E-Gift Card1","0","0","","0","",""
"8716","OR99488","P6291100131716","0","0","","0","","2"
