PROGRAM_ID,ORDER_ID,ITEM_ID,ITEM_PRICE,QUANTITY,CATEGORY,NEW_TO_FILE,COUPON,REASON
"8716","OR17765","UP3660463008905","0","0","","0","FirstAroma",""
"8716","OR17792","UP6085010094144","0","0","","0","FirstAroma",""
"8716","OR17808","UP819029011719","0","0","","1","",""
"8716","OR17826","Up8411061786338","0","0","","0","FirstAroma",""
"8716","OR17832","UP6085010093987","0","0","","1","FirstAroma",""
"8716","OR17832","Up6085010044965","0","0","","1","FirstAroma",""
"8716","OR17857","UP031655513034","0","0","","0","FirstAroma",""
"8716","OR17861","Up3700591224003","0","0","","0","FirstAroma",""
"8716","OR17942","UP031655513034","0","0","","1","FirstAroma",""
"8716","OR17950","UP783320952517","0","0","","0","",""
"8716","OR17959","UP3365440037281","0","0","","1","FirstAroma",""
"8716","OR17961","Up5045410636154","0","0","","1","FirstAroma",""
"8716","OR17963","UP3607349764241","0","0","","1","FirstAroma",""
"8716","OR17964","UP3508441106352","0","0","","0","FirstAroma",""
"8716","OR17984","UP7340032806168","0","0","","0","SummerSale",""
"8716","OR17993","UP7611773023542","0","0","","1","FirstAroma",""
"8716","OR17999","UP3605530604420","0","0","","0","SummerSale",""
"8716","OR18001","UP3360372078500","0","0","","1","FirstAroma",""
"8716","OR18016","UP3605521544353","0","0","","0","FirstAroma",""
"8716","OR18034","up1111101077","0","0","","0","FirstAroma",""
"8716","OR18034","PP719346192118","0","0","","0","FirstAroma",""
"8716","OR18081","UP871854012484","0","0","","0","FirstAroma",""
"8716","OR18082","UP3605532612768","0","0","","1","FirstAroma",""
"8716","OR18089","up1111101096","0","0","","0","FirstAroma",""
"8716","OR18089","up1111101106","0","0","","0","FirstAroma",""
"8716","OR18089","up1111101083","0","0","","0","FirstAroma",""
"8716","OR18112","UP8011003993826","0","0","","0","FirstAroma",""
"8716","OR18124","Up3614221758786","0","0","","1","",""
"8716","OR18139","UP730870263075","0","0","","0","FirstAroma",""
"8716","OR18139","UP8018365500037","0","0","","0","FirstAroma",""
"8716","OR18164","Up3700578530073","0","0","","1","FirstAroma",""
"8716","OR18164","UP11098","0","0","","1","FirstAroma",""
"8716","OR18168","UP3252559603349","0","0","","1","",""
"8716","OR18170","UP3360372078500","0","0","","1","FirstAroma",""
"8716","OR18181","UP8018365500037","0","0","","0","",""
"8716","OR18195","UP871854012484","0","0","","0","FirstAroma",""
"8716","OR18206","UP3595200113768","0","0","","0","SummerSale",""
"8716","OR18206","UP3360372012825","0","0","","0","SummerSale",""
"8716","OR18206","UP88300162505","0","0","","0","SummerSale",""
"8716","OR18206","UP3605532612768","0","0","","0","SummerSale",""
"8716","OR18206","UP719346504911","0","0","","0","SummerSale",""
"8716","OR18212","UP3386460074797","0","0","","1","FirstAroma",""
"8716","OR18216","UP701666311911","0","0","","0","SummerSale",""
"8716","OR18216","up1111101115","0","0","","0","SummerSale",""
"8716","OR18217","UP783320831560","0","0","","0","",""
"8716","OR18239","UP3605521515346","0","0","","0","",""
"8716","OR18248","UP3607347879367","0","0","","1","FirstAroma",""
"8716","OR18273","UP88300606511","0","0","","1","",""
"8716","OR18276","up8018365500099","0","0","","1","FirstAroma",""
"8716","OR18276","UP501287428872","0","0","","1","FirstAroma",""
"8716","OR19661","PP314589174608","0","0","","1","FirstAroma",""
"8716","OR19667","UP3386460074797","0","0","","1","FirstAroma",""
"8716","OR19695","up1111101077","0","0","","1","FirstAroma",""
"8716","OR19696","Up793675009439","0","0","","1","FirstAroma#8.80:Enjoy10#17.59",""
"8716","OR19696","UP871854012484","0","0","","1","FirstAroma#8.80:Enjoy10#17.59",""
"8716","OR19700","UP6085010094816","0","0","","1","FirstAroma",""
"8716","OR19704","UP8011003995967","0","0","","0","FirstAroma",""
"8716","OR19711","UP711367120132","0","0","","1","FirstAroma",""
"8716","OR19721","UP3614222378075","0","0","","1","FirstAroma",""
"8716","OR19724","UP022548237564","0","0","","0","FirstAroma",""
"8716","OR19724","UP737052079080","0","0","","0","FirstAroma",""
"8716","OR19734","UP608940559239","0","0","","1","",""
"8716","OR19752","UP6291100136605","0","0","","0","",""
"8716","OR19753","UP608940559239","0","0","","1","",""
"8716","OR19776","UP1000147","0","0","","1","FirstAroma",""
"8716","OR19786","UP3386460082174","0","0","","1","FirstAroma",""
"8716","OR19787","UP3508441106420","0","0","","1","Enjoy10#30.00:FirstAroma#15.00",""
"8716","OR19788","Up6085010044712","0","0","","1","FirstAroma",""
"8716","OR19791","Up6085010044712","0","0","","1","FirstAroma",""
"8716","OR19791","UP3351500002702","0","0","","1","FirstAroma",""
"8716","OR19820","UP614514204023","0","0","","1","Enjoy10#15.62:Enjoy10#15.62",""
"8716","OR19820","UP8018365100480","0","0","","1","Enjoy10#15.62:Enjoy10#15.62",""
"8716","OR19832","PP8435137735150","0","0","","0","",""
"8716","OR19832","PP3605521515346","0","0","","0","",""
"8716","OR19854","UP844061009349","0","0","","0","FirstAroma",""
"8716","OR19854","UP3139420008161","0","0","","0","FirstAroma",""
"8716","OR19869","UP3700578518002","0","0","","1","CUBABD#44.00:FirstAroma#11.00",""
"8716","OR19871","UP3386463402818","0","0","","1","FirstAroma",""
"8716","OR19871","UP719346192316","0","0","","1","FirstAroma",""
"8716","OR19918","UP3386460032681","0","0","","1","FirstAroma",""
"8716","OR19921","UP3700066700735","0","0","","1","FirstAroma",""
"8716","OR19921","UP3386463039625","0","0","","1","FirstAroma",""
"8716","OR19921","PP3605521515346","0","0","","1","FirstAroma",""
"8716","OR19928","UP0667538582035","0","0","","1","Enjoy10",""
"8716","OR19938","Up737052989549","0","0","","1","",""
"8716","OR19939","UP3351500920068","0","0","","0","",""
"8716","OR19951","UP844061009059","0","0","","1","FirstAroma",""
"8716","OR19961","UP3700578518002","0","0","","0","CUBABD#44.00:Enjoy10#28.20",""
"8716","OR19961","up1111101043","0","0","","0","CUBABD#44.00:Enjoy10#28.20",""
"8716","OR19961","PP3508441106338","0","0","","0","CUBABD#44.00:Enjoy10#28.20",""
"8716","OR19961","PP888874002760","0","0","","0","CUBABD#44.00:Enjoy10#28.20",""
"8716","OR19961","PP3508441106437","0","0","","0","CUBABD#44.00:Enjoy10#28.20",""
"8716","OR19972","UP88300105519","0","0","","0","Enjoy10",""
"8716","OR19972","UP3607342359789","0","0","","0","Enjoy10",""
"8716","OR19972","UP3360372100522","0","0","","0","Enjoy10",""
"8716","OR19972","UP098691008719","0","0","","0","Enjoy10",""
"8716","OR19972","UP3386460080019","0","0","","0","Enjoy10",""
"8716","OR19980","UP3660463007717","0","0","","0","FirstAroma",""
"8716","OR20003","Up8011003813858","0","0","","0","",""
"8716","OR20003","up1111101081","0","0","","0","",""
"8716","OR21136","Up8411061827819","0","0","","1","FirstAroma",""
"8716","OR21150","UP3700578507006","0","0","","0","10joy",""
"8716","OR21150","Up888874002760","0","0","","0","10joy",""
"8716","OR21153","UP3614220531991","0","0","","0","",""
"8716","OR21153","UP3423470485547","0","0","","0","",""
"8716","OR21153","UP3352818518800","0","0","","0","",""
"8716","OR21164","UP737052339047","0","0","","0","FirstAroma",""
"8716","OR21164","UP3274872328877","0","0","","0","FirstAroma",""
"8716","OR21179","UP608940557693","0","0","","1","FirstAroma",""
"8716","OR21181","UP614514204023","0","0","","0","",""
"8716","OR21182","UP3147758029383","0","0","","1","FirstAroma",""
"8716","OR21185","UP3145891235609","0","0","","1","FirstAroma",""
"8716","OR21188","Up8431754502519","0","0","","0","FirstAroma",""
"8716","OR21190","UP871854251814","0","0","","0","",""
"8716","OR21194","UP088300000012","0","0","","1","",""
"8716","OR21194","UP3365440556386","0","0","","1","",""
"8716","OR21199","UP871854012484","0","0","","0","",""
"8716","OR21199","UP3508441106406","0","0","","0","",""
"8716","OR21205","UP3351500002702","0","0","","1","FirstAroma",""
"8716","OR21207","UP3386460032681","0","0","","1","",""
"8716","OR21208","UP737052683553","0","0","","1","FirstAroma",""
"8716","OR21217","UP3386460052290","0","0","","1","FirstAroma",""
"8716","OR21226","UP737052036649","0","0","","1","FirstAroma",""
"8716","OR21247","Up3386461515732","0","0","","0","",""
"8716","OR21250","UP8016741972249","0","0","","0","",""
"8716","OR21250","UP8016741002397","0","0","","0","",""
"8716","OR21250","UP8016741132322","0","0","","0","",""
"8716","OR21250","UP3760060900818","0","0","","0","",""
"8716","OR21250","UP3346131400003","0","0","","0","",""
"8716","OR21262","UP027131043317","0","0","","1","",""
"8716","OR21267","UP3607342359789","0","0","","1","FirstAroma",""
"8716","OR21271","UP0857956003896","0","0","","0","",""
"8716","OR21279","UP859932005009","0","0","","1","FirstAroma",""
"8716","OR21279","UP7640111502791","0","0","","1","FirstAroma",""
"8716","OR21284","UP737052074450","0","0","","0","FirstAroma",""
"8716","OR21289","Up6085010044712","0","0","","1","",""
"8716","OR21315","UP8011003825745","0","0","","0","",""
"8716","OR21315","UP3386460028394","0","0","","0","",""
"8716","OR21315","UP3614270175572","0","0","","0","",""
"8716","OR21315","UP3145891235609","0","0","","0","",""
"8716","OR21315","UP719346628365","0","0","","0","",""
"8716","OR21316","UP3700134402776","0","0","","1","",""
"8716","OR21317","UP3365440316560","0","0","","0","",""
"8716","OR21326","UP614514204023","0","0","","0","FirstAroma",""
"8716","OR21328","UP3274870042362","0","0","","1","FirstAroma",""
"8716","OR21352","UP3348900417878","0","0","","1","",""
"8716","OR21353","UP3386460078870","0","0","","0","",""
"8716","OR21354","UP20113","0","0","","0","",""
"8716","OR21714","UP890766243007","0","0","","0","Holiday17",""
"8716","OR21715","UP737052041353","0","0","","0","FirstAroma",""
"8716","OR22428","UP3508445604618","0","0","","0","",""
"8716","OR22444","Up3439600002560","0","0","","0","Holiday17",""
"8716","OR22444","UP8033866164335","0","0","","0","Holiday17",""
"8716","OR22444","UP3348900539570","0","0","","0","Holiday17",""
"8716","OR22466","UP6085010094663","0","0","","1","FirstAroma",""
"8716","OR22467","UP737052945736","0","0","","1","FirstAroma",""
"8716","OR22489","UP117012160005","0","0","","0","FirstAroma",""
"8716","OR22497","Up3700591228001","0","0","","0","Holiday17","8"
"8716","OR22510","Up6085010044712","0","0","","0","FirstAroma",""
"8716","OR22544","up1111101081","0","0","","0","",""
"8716","OR22548","up1111101081","0","0","","0","",""
"8716","OR22550","up1111101081","0","0","","0","",""
"8716","OR22553","up5060103310029","0","0","","0","FirstAroma",""
"8716","OR22557","UP614514170021","0","0","","0","FirstAroma",""
"8716","OR22563","Up6085010044712","0","0","","0","FirstAroma",""
"8716","OR22565","UP737052041353","0","0","","1","FirstAroma",""
"8716","OR22579","UP5045498902127","0","0","","1","FirstAroma",""
"8716","OR22579","UP8011003818112","0","0","","1","FirstAroma",""
"8716","OR22581","UP616919115737","0","0","","0","FirstAroma",""
"8716","OR22590","up1111101115","0","0","","0","",""
"8716","OR22601","UP3508445604618","0","0","","0","FirstAroma",""
"8716","OR22606","UP8411061341605","0","0","","0","",""
"8716","OR22632","UP8011003818112","0","0","","1","FirstAroma",""
"8716","OR22637","UP1000154","0","0","","0","Holiday17",""
"8716","OR22637","UP3432240029355","0","0","","0","Holiday17",""
"8716","OR22646","UP3700591209031","0","0","","1","FirstAroma",""
"8716","OR22651","PP3145891135305","0","0","","0","",""
"8716","OR22651","PP719346220682","0","0","","0","",""
"8716","OR22651","PP719346215756","0","0","","0","",""
"8716","OR22651","up1111101043","0","0","","0","",""
"8716","OR22651","PP3360374000059","0","0","","0","",""
"8716","OR22651","up1111101063","0","0","","0","",""
"8716","OR22651","up1111101172","0","0","","0","",""
"8716","OR22651","up1111101050","0","0","","0","",""
"8716","OR22651","PP3614270175565","0","0","","0","",""
"8716","OR22654","UP616919115737","0","0","","0","",""
"8716","OR22656","UPT819029010002","0","0","","0","Holiday17",""
"8716","OR22656","UP819029016356","0","0","","0","Holiday17",""
"8716","OR22656","UP819029013539","0","0","","0","Holiday17",""
"8716","OR22656","UP819029010002","0","0","","0","Holiday17",""
"8716","OR22656","UP819029013065","0","0","","0","Holiday17",""
"8716","OR22656","Up837654452950","0","0","","0","Holiday17",""
"8716","OR22669","UP819029012853","0","0","","1","FirstAroma",""
"8716","OR22676","Up6085010044965","0","0","","1","FirstAroma",""
"8716","OR22676","UP6085010094663","0","0","","1","FirstAroma",""
"8716","OR22684","UP614514228029","0","0","","1","FirstAroma",""
"8716","OR22688","UP88300105519","0","0","","0","FirstAroma",""
"8716","OR22693","UP8011003991457","0","0","","1","FirstAroma",""
"8716","OR22694","up1111101083","0","0","","0","",""
"8716","OR23028","UP737052413174","0","0","","1","FirstAroma",""
"8716","OR23662","up1111101023","0","0","","0","",""
"8716","OR23663","UP3419020200517","0","0","","0","",""
"8716","OR23663","Up810474017646","0","0","","0","",""
"8716","OR23665","UP3386460074797","0","0","","1","",""
"8716","OR23671","UP6294015104264","0","0","","0","FirstAroma",""
"8716","OR23682","UP6294015104264","0","0","","0","",""
"8716","OR23682","UP6085010093987","0","0","","0","",""
"8716","OR23688","Up6085010044712","0","0","","1","",""
"8716","OR23694","UP6294015104264","0","0","","1","",""
"8716","OR23696","UP701666312055","0","0","","0","Lucky10",""
"8716","OR23696","GIFT-UP098691035265","0","0","","0","Lucky10",""
"8716","OR23696","PP3508441106338","0","0","","0","Lucky10",""
"8716","OR23696","up1111101020","0","0","","0","Lucky10",""
"8716","OR23696","up1111101114","0","0","","0","Lucky10",""
"8716","OR23699","UP6294015104264","0","0","","0","",""
"8716","OR23708","UP871854251814","0","0","","0","Lucky10",""
"8716","OR23708","GIFT-UP098691035265","0","0","","0","Lucky10",""
"8716","OR23716","UP6294015104264","0","0","","0","",""
"8716","OR23718","UP6085010093987","0","0","","0","",""
"8716","OR23725","UP6085010093987","0","0","","1","FirstAroma",""
"8716","OR23727","UP6294015104264","0","0","","1","FirstAroma",""
"8716","OR23742","UP6294015104264","0","0","","0","",""
"8716","OR23757","Up6085010044712","0","0","","0","FirstAroma",""
"8716","OR23757","UP6085010093987","0","0","","0","FirstAroma",""
"8716","OR23757","UP6085010040899","0","0","","0","FirstAroma",""
"8716","OR23768","UP6085010093987","0","0","","1","",""
"8716","OR23784","UP8053672659986","0","0","","1","FirstAroma",""
"8716","OR23784","GIFT-UP098691035265","0","0","","1","FirstAroma",""
"8716","OR23789","UP3605522040649","0","0","","0","",""
"8716","OR23790","UP6294015102499","0","0","","0","",""
"8716","OR23791","UP6294015104264","0","0","","1","FirstAroma",""
"8716","OR23791","UP6085010093987","0","0","","1","FirstAroma",""
"8716","OR23793","UP6294015102499","0","0","","0","FirstAroma",""
"8716","OR23802","UP6294015102499","0","0","","0","",""
"8716","OR23806","UP6294015102499","0","0","","0","",""
"8716","OR23806","UP766124213602","0","0","","0","",""
"8716","OR23808","UP1000147","0","0","","1","Lucky10",""
"8716","OR23810","UP3346470106574","0","0","","0","",""
"8716","OR23810","UP3607342224919","0","0","","0","",""
"8716","OR23818","PP3508441104662","0","0","","0","FirstAroma",""
"8716","OR23818","PP3508441001442","0","0","","0","FirstAroma",""
"8716","OR23818","UP5906735231335","0","0","","0","FirstAroma",""
"8716","OR23819","UP3614220531991","0","0","","1","FirstAroma",""
