PROGRAM_ID,ORDER_ID,ITEM_ID,ITEM_PRICE,QUANTITY,CATEGORY,NEW_TO_FILE,COUPON,REASON
"8716","OR146847","Zhao123","0","0","","0","",""
"8716","OR146848","Zhao1234","0","0","","0","",""
"8716","OR146851","Zhao123","0","0","","0","",""
"8716","OR146851","Zhao1234","0","0","","0","",""
"8716","OR146852","Zhao1234","0","0","","0","",""
"8716","OR146852","Zhao123","0","0","","0","",""
"8716","OR146853","Zhao1234","0","0","","0","",""
"8716","OR146853","Zhao123","0","0","","0","",""
"8716","OR146854","Zhao123","0","0","","0","",""
"8716","OR146856","Zhao123","0","0","","0","",""
"8716","OR146859","Zhao123","0","0","","0","",""
"8716","OR146861","Zhao1234","0","0","","0","",""
"8716","OR146862","Zhao1234","0","0","","0","",""
"8716","OR146862","Zhao123","0","0","","0","",""
"8716","OR146870","Zhao123","0","0","","0","",""
"8716","OR146870","Zhao1234","0","0","","0","",""
"8716","OR146901","Zhao123","0","0","","0","",""
"8716","OR146906","Zhao1234","0","0","","0","",""
"8716","OR146912","Zhao12345","0","0","","0","",""
"8716","OR146912","Zhao123","0","0","","0","",""
"8716","OR146917","Zhao123","0","0","","0","",""
"8716","OR146917","Zhao12345","0","0","","0","",""
"8716","OR146918","Zhao12345","0","0","","0","",""
"8716","OR146919","Zhao12345","0","0","","0","",""
"8716","OR146919","Zhao123","0","0","","0","",""
"8716","OR146920","Zhao12345","0","0","","0","",""
"8716","OR146921","Zhao12345","0","0","","0","",""
"8716","OR146922","Zhao12345","0","0","","0","",""
"8716","OR146924","Zhao12345","0","0","","0","",""
"8716","OR146924","Zhao123","0","0","","0","",""
"8716","OR146926","Zhao12345","0","0","","0","",""
"8716","OR146926","Zhao123","0","0","","0","",""
"8716","OR146928","Zhao12345","0","0","","0","",""
"8716","OR146929","Zhao12345","0","0","","0","",""
"8716","OR146934","Zhao1234","0","0","","0","",""
"8716","OR147478","Zhao123","0","0","","0","",""
"8716","OR147478","Zhao12345","0","0","","0","",""
"8716","OR147479","Zhao12345","0","0","","0","",""
"8716","OR147479","Zhao123","0","0","","0","",""
"8716","OR147482","Zhao123","0","0","","0","",""
"8716","OR147482","Zhao12345","0","0","","0","",""
"8716","OR147483","Zhao12345","0","0","","0","",""
"8716","OR147485","Zhao12345","0","0","","0","",""
"8716","OR147485","Zhao123","0","0","","0","",""
"8716","OR147487","Zhao12345","0","0","","0","",""
"8716","OR147489","Zhao12345","0","0","","0","",""
"8716","OR147492","Zhao12345","0","0","","0","",""
"8716","OR147493","Zhao12345","0","0","","0","",""
"8716","OR147493","Zhao123","0","0","","0","",""
"8716","OR147496","Zhao1234","0","0","","0","",""
