PROGRAM_ID,ORDER_ID,ITEM_ID,ITEM_PRICE,QUANTITY,CATEGORY,NEW_TO_FILE,COUPON,REASON
"8716","OR168266","Zhao123","0","0","","0","",""
"8716","OR168268","Zhao123","0","0","","0","",""
"8716","OR168285","Zhao123","0","0","","0","",""
"8716","OR168328","Zhao123","0","0","","0","",""
"8716","OR168330","Zhao123","0","0","","0","",""
"8716","OR168348","Zhao123","0","0","","0","",""
"8716","OR168360","Zhao1234","0","0","","0","",""
"8716","OR168360","Zhao123","0","0","","0","",""
"8716","OR168362","Zhao123","0","0","","0","",""
"8716","OR168362","Zhao1234","0","0","","0","",""
"8716","OR168417","Zhao123","0","0","","0","",""
"8716","OR168473","Zhao123","0","0","","0","",""
"8716","OR168474","Zhao123","0","0","","0","",""
"8716","OR168567","Zhao123","0","0","","0","",""
"8716","OR168611","Zhao123","0","0","","0","",""
"8716","OR168613","Zhao123","0","0","","0","",""
"8716","OR168614","Zhao123","0","0","","0","",""
"8716","OR168675","Zhao123","0","0","","0","",""
"8716","OR168687","Zhao123","0","0","","0","",""
"8716","OR168773","Zhao123","0","0","","0","",""
"8716","OR168776","Zhao123","0","0","","0","",""
"8716","OR168777","Zhao123","0","0","","0","",""
"8716","OR168778","Zhao123","0","0","","0","",""
"8716","OR168954","Zhao123","0","0","","0","",""
"8716","OR168987","Zhao123","0","0","","0","",""
"8716","OR168988","Zhao123","0","0","","0","",""
