PROGRAM_ID,ORDER_ID,ITEM_ID,ITEM_PRICE,QUANTITY,CATEGORY,NEW_TO_FILE,COUPON,REASON
"8716","OR165722","Zhao123","0","0","","0","",""
"8716","OR165724","Zhao123","0","0","","0","",""
"8716","OR165992","Zhao123","0","0","","0","",""
"8716","OR165993","Zhao123","0","0","","0","",""
"8716","OR166080","Zhao123","0","0","","0","",""
"8716","OR166101","Zhao123","0","0","","0","",""
"8716","OR166107","Zhao123","0","0","","0","",""
"8716","OR166108","Zhao123","0","0","","0","",""
"8716","OR166114","Zhao123","0","0","","0","",""
"8716","OR166125","Zhao123","0","0","","0","",""
"8716","OR166142","Zhao123","0","0","","0","",""
"8716","OR166144","Zhao123","0","0","","0","",""
"8716","OR166201","Zhao123","0","0","","0","",""
"8716","OR166246","Zhao123","0","0","","0","",""
"8716","OR166247","Zhao1234","0","0","","0","",""
"8716","OR166247","Zhao123","0","0","","0","",""
"8716","OR166260","Zhao123","0","0","","0","",""
"8716","OR166277","Zhao123","0","0","","0","",""
"8716","OR166497","Zhao123","0","0","","0","",""
"8716","OR166716","Zhao123","0","0","","0","",""
"8716","OR166757","Zhao123","0","0","","0","",""
"8716","OR166774","Zhao123","0","0","","0","",""
"8716","OR166869","Zhao123","0","0","","0","",""
"8716","OR166870","Zhao123","0","0","","0","",""
"8716","OR166871","Zhao123","0","0","","0","",""
"8716","OR166925","Zhao123","0","0","","0","",""
"8716","OR167031","Zhao123","0","0","","0","",""
"8716","OR167062","Zhao123","0","0","","0","",""
"8716","OR167063","Zhao123","0","0","","0","",""
"8716","OR167064","Zhao123","0","0","","0","",""
"8716","OR167184","Zhao123","0","0","","0","",""
"8716","OR167478","Zhao123","0","0","","0","",""
"8716","OR167479","Zhao123","0","0","","0","",""
"8716","OR167480","Zhao123","0","0","","0","",""
"8716","OR167482","Zhao123","0","0","","0","",""
"8716","OR167483","Zhao123","0","0","","0","",""
"8716","OR167517","Zhao123","0","0","","0","",""
"8716","OR167518","Zhao123","0","0","","0","",""
"8716","OR167519","Zhao123","0","0","","0","",""
"8716","OR167520","Zhao123","0","0","","0","",""
"8716","OR167521","Zhao123","0","0","","0","",""
