PROGRAM_ID,ORDER_ID,ITEM_ID,ITEM_PRICE,QUANTITY,CATEGORY,NEW_TO_FILE,COUPON,REASON
"8716","OR147844","Zhao123","0","0","","0","",""
"8716","OR147844","Zhao1234","0","0","","0","",""
"8716","OR147846","Zhao123","0","0","","0","",""
"8716","OR147846","Zhao1234","0","0","","0","",""
"8716","OR147856","Zhao1234","0","0","","0","",""
"8716","OR147856","Zhao123","0","0","","0","",""
"8716","OR147870","Zhao123","0","0","","0","",""
"8716","OR147870","Zhao1234","0","0","","0","",""
"8716","OR147872","Zhao123","0","0","","0","",""
"8716","OR147872","Zhao1234","0","0","","0","",""
"8716","OR147874","Zhao123","0","0","","0","",""
"8716","OR147874","Zhao1234","0","0","","0","",""
"8716","OR147876","Zhao123","0","0","","0","",""
"8716","OR147876","Zhao1234","0","0","","0","",""
"8716","OR147882","Zhao123","0","0","","0","",""
"8716","OR147896","Zhao1234","0","0","","0","",""
"8716","OR147896","Zhao123","0","0","","0","",""
"8716","OR147897","Zhao1234","0","0","","0","",""
"8716","OR147897","Zhao123","0","0","","0","",""
"8716","OR147898","Zhao123","0","0","","0","",""
"8716","OR147898","Zhao1234","0","0","","0","",""
"8716","OR147899","Zhao123","0","0","","0","",""
"8716","OR147899","Zhao1234","0","0","","0","",""
"8716","OR147900","Zhao123","0","0","","0","",""
"8716","OR147900","Zhao1234","0","0","","0","",""
"8716","OR147901","Zhao123","0","0","","0","",""
"8716","OR147901","Zhao1234","0","0","","0","",""
"8716","OR147902","Zhao1234","0","0","","0","",""
"8716","OR147902","Zhao123","0","0","","0","",""
"8716","OR147963","Zhao1234","0","0","","0","",""
"8716","OR147975","Zhao123","0","0","","0","",""
"8716","OR147976","Zhao123","0","0","","0","",""
"8716","OR147977","Zhao123","0","0","","0","",""
"8716","OR148146","Zhao123","0","0","","0","",""
"8716","OR148147","Zhao123","0","0","","0","",""
"8716","OR148149","Zhao123","0","0","","0","",""
"8716","OR148150","Zhao123","0","0","","0","",""
"8716","OR148164","Zhao123","0","0","","0","",""
"8716","OR148167","Zhao123","0","0","","0","",""
"8716","OR148200","Zhao123","0","0","","0","",""
"8716","OR148206","Zhao123","0","0","","0","",""
"8716","OR148207","Zhao123","0","0","","0","",""
"8716","OR148208","Zhao1234","0","0","","0","",""
"8716","OR148208","Zhao123","0","0","","0","",""
"8716","OR148215","Zhao123","0","0","","0","",""
"8716","OR148219","Zhao123","0","0","","0","",""
"8716","OR148220","Zhao123","0","0","","0","",""
"8716","OR148221","Zhao123","0","0","","0","",""
"8716","OR148222","Zhao123","0","0","","0","",""
"8716","OR148223","Zhao1234","0","0","","0","",""
"8716","OR148288","Zhao123","0","0","","0","",""
"8716","OR148290","Zhao123","0","0","","0","",""
"8716","OR148291","Zhao123","0","0","","0","",""
"8716","OR148292","Zhao123","0","0","","0","",""
"8716","OR148293","Zhao1234","0","0","","0","",""
"8716","OR148294","Zhao123","0","0","","0","",""
"8716","OR148294","Zhao1234","0","0","","0","",""
"8716","OR148296","Zhao123","0","0","","0","",""
"8716","OR148297","Zhao1234","0","0","","0","",""
"8716","OR148297","Zhao123","0","0","","0","",""
"8716","OR148298","Zhao123","0","0","","0","",""
"8716","OR148298","Zhao1234","0","0","","0","",""
"8716","OR148299","Zhao123","0","0","","0","",""
"8716","OR148299","Zhao1234","0","0","","0","",""
"8716","OR148304","Zhao123","0","0","","0","",""
"8716","OR148304","Zhao1234","0","0","","0","",""
"8716","OR148305","Zhao123","0","0","","0","",""
"8716","OR148306","Zhao123","0","0","","0","",""
"8716","OR148308","Zhao1234","0","0","","0","",""
"8716","OR148308","Zhao123","0","0","","0","",""
"8716","OR148309","Zhao123","0","0","","0","",""
"8716","OR148309","Zhao1234","0","0","","0","",""
"8716","OR148313","Zhao123","0","0","","0","",""
"8716","OR148314","Zhao123","0","0","","0","",""
"8716","OR148317","Zhao1234","0","0","","0","",""
"8716","OR148318","Zhao1234","0","0","","0","",""
"8716","OR148318","Zhao123","0","0","","0","",""
"8716","OR148319","Zhao1234","0","0","","0","",""
"8716","OR148319","Zhao123","0","0","","0","",""
"8716","OR148320","Zhao123","0","0","","0","",""
"8716","OR148320","Zhao1234","0","0","","0","",""
"8716","OR148322","Zhao1234","0","0","","0","",""
"8716","OR148322","Zhao123","0","0","","0","",""
"8716","OR148324","Zhao123","0","0","","0","",""
"8716","OR148324","Zhao1234","0","0","","0","",""
"8716","OR148325","Zhao123","0","0","","0","",""
"8716","OR148325","Zhao1234","0","0","","0","",""
"8716","OR148326","Zhao123","0","0","","0","",""
"8716","OR148326","Zhao1234","0","0","","0","",""
"8716","OR148327","Zhao123","0","0","","0","",""
"8716","OR148327","Zhao1234","0","0","","0","",""
"8716","OR148328","Zhao123","0","0","","0","",""
"8716","OR148328","Zhao1234","0","0","","0","",""
"8716","OR148330","Zhao123","0","0","","0","",""
"8716","OR148331","Zhao123","0","0","","0","",""
"8716","OR148332","Zhao123","0","0","","0","",""
"8716","OR148335","Zhao1234","0","0","","0","",""
"8716","OR147561","UP3614271333971","0","0","","0","FirstAroma",""
