PROGRAM_ID,ORDER_ID,ITEM_ID,ITEM_PRICE,QUANTITY,CATEGORY,NEW_TO_FILE,COUPON,REASON
"8716","OR45900","UP701666312055","0","0","","0","","2"
"8716","OR47012","UP3365440787971","0","0","","0","FirstAroma","2"
"8716","OR47012","UP737052746937","0","0","","0","FirstAroma","2"
"8716","OR51634","UP3508441001114","0","0","","0","Creed20","10"
"8716","OR52691","UP888066007795","0","0","","0","","2"
"8716","OR54802","UP3700578518002","0","0","","0","PDM40","8"
"8716","OR63449","UP3508440505026","0","0","","1","","4"
"8716","OR63449","UP701666315124","0","0","","1","","4"
"8716","OR66292","UP3508441001121","0","0","","0","loyal12","8"
"8716","OR66813","UP3508441001077","0","0","","0","Creed15",""
"8716","OR68123","UP8411061818961","0","0","","0","",""
"8716","OR68123","UP8411061711767","0","0","","0","",""
"8716","OR68123","UP737052713984","0","0","","0","",""
"8716","OR68766","UP3508441106321","0","0","","1","","1"
"8716","OR69609","Up3614270254697","0","0","","0","Holiday10","1"
"8716","OR69609","UP8028713570063","0","0","","0","Holiday10","1"
"8716","OR69794","UP3386460080019","0","0","","0","Holiday10","1"
"8716","OR31357","PP6291100136605","0","0","","1","",""
"8716","OR31357","UP887167166868","0","0","","1","",""
"8716","OR31536","UP8435415012027","0","0","","1","",""
"8716","OR31831","UP701666312055","0","0","","1","",""
"8716","OR31831","UP3508440505118","0","0","","1","",""
"8716","OR32031","UP783320972539","0","0","","1","",""
"8716","OR32031","UP8016741072253","0","0","","1","",""
"8716","OR32238","Up871854012460","0","0","","0","",""
"8716","OR32238","Up871854012453","0","0","","0","",""
"8716","OR32340","UP6085010093987","0","0","","0","",""
"8716","OR32341","UP887167166868","0","0","","1","",""
"8716","OR32605","UP3614224932442","0","0","","0","",""
"8716","OR32688","UP6085010093987","0","0","","1","",""
"8716","OR32978","UP4260274090404","0","0","","0","",""
"8716","OR33262","UP3700578523006","0","0","","0","",""
"8716","OR33317","up5060103310029","0","0","","1","",""
"8716","OR33691","Up670535250005","0","0","","1","",""
"8716","OR33691","UP3346470610255","0","0","","1","",""
"8716","OR34014","UP887167166868","0","0","","1","",""
"8716","OR34253","UP3386460036511","0","0","","0","",""
"8716","OR34386","PP614514130018","0","0","","1","",""
"8716","OR34386","UP887167166868","0","0","","1","",""
"8716","OR34765","UP701666230021","0","0","","1","",""
"8716","OR34765","UP608940554524","0","0","","1","",""
"8716","OR34996","UP3614270561634","0","0","","0","",""
"8716","OR34996","Up8411061757888","0","0","","0","",""
"8716","OR35091","UP31655531908","0","0","","1","",""
"8716","OR35328","UP3412242508027","0","0","","1","",""
"8716","OR35334","UP888874005334","0","0","","1","",""
"8716","OR35334","UP3508441001114","0","0","","1","",""
"8716","OR35334","UP701666320128","0","0","","1","",""
"8716","OR35419","UP8411016925881","0","0","","1","",""
"8716","OR35782","UP3386460086325","0","0","","1","",""
"8716","OR35782","UP8435137765362","0","0","","1","",""
"8716","OR35782","Up3365440621053","0","0","","1","",""
"8716","OR35782","GIFT-UP608940556849","0","0","","1","",""
"8716","OR35802","UP3760260451475","0","0","","0","Holiday10",""
"8716","OR35802","UP3760022730794","0","0","","0","Holiday10",""
"8716","OR35802","UP783320490132","0","0","","0","Holiday10",""
"8716","OR35802","UP7016669245938","0","0","","0","Holiday10",""
"8716","OR35802","UP888066023955","0","0","","0","Holiday10",""
"8716","OR35802","GIFT-UP608940556849","0","0","","0","Holiday10",""
"8716","OR35845","UP783320983733","0","0","","1","",""
"8716","OR35845","UP840732102845","0","0","","1","",""
"8716","OR36305","UP8411061602522","0","0","","1","",""
"8716","OR36305","UP3349666007921","0","0","","1","",""
"8716","OR36526","UP690251006564","0","0","","1","",""
"8716","OR36526","UP098132427864","0","0","","1","",""
"8716","OR36526","UP887167045644","0","0","","1","",""
"8716","OR36860","UP3660732072682","0","0","","1","",""
"8716","OR43215","UP3346470611313","0","0","","1","",""
"8716","OR43215","UP3414200161022","0","0","","1","",""
"8716","OR43215","UP3760251870223","0","0","","1","",""
"8716","OR43215","UP3346470610798","0","0","","1","",""
"8716","OR43238","UP8028713570087","0","0","","1","",""
"8716","OR43253","UP3760265191697","0","0","","0","",""
"8716","OR43443","UP3508441106420","0","0","","1","",""
"8716","OR43443","Up3508442502429","0","0","","1","",""
"8716","OR43548","UP3346470610798","0","0","","1","",""
"8716","OR43548","UP7611773153140","0","0","","1","",""
"8716","OR43548","UP7611773152242","0","0","","1","",""
"8716","OR43645","UP31655531908","0","0","","1","",""
"8716","OR43645","UP3253581288054","0","0","","1","",""
"8716","OR43673","UP3346138900070","0","0","","0","SAVEMax",""
"8716","OR43673","UP3348901126359","0","0","","0","SAVEMax",""
"8716","OR43673","UP3454960022843","0","0","","0","SAVEMax",""
"8716","OR43708","Up3348901250153","0","0","","1","",""
"8716","OR43708","Up8011003817498","0","0","","1","",""
"8716","OR43807","UP3508441106420","0","0","","1","","1"
"8716","OR43961","up5060103310029","0","0","","1","","10"
"8716","OR44013","UP5050456020812","0","0","","1","",""
"8716","OR44080","UP31655531908","0","0","","1","",""
"8716","OR44080","UP5045454003561","0","0","","1","",""
"8716","OR44080","P3700591229008","0","0","","1","",""
"8716","OR44080","UP8435415003599","0","0","","1","",""
"8716","OR44132","UP3760265190164","0","0","","1","",""
"8716","OR44132","Up3700578519009","0","0","","1","",""
"8716","OR44414","UP3614227581128","0","0","","1","",""
"8716","OR45026","UP888874005440","0","0","","1","",""
"8716","OR45047","UP8053672645125","0","0","","0","",""
"8716","OR45047","UP8053672645132","0","0","","0","",""
"8716","OR45047","UP8053672897326","0","0","","0","",""
"8716","OR45134","UP8053672897364","0","0","","1","",""
"8716","OR45134","UP701666312925","0","0","","1","",""
"8716","OR45186","UP853488006015","0","0","","1","",""
"8716","OR45327","UP3508441106321","0","0","","1","",""
"8716","OR45423","UP3412242508027","0","0","","0","","8"
"8716","OR45639","UP3700578524003","0","0","","1","",""
"8716","OR45648","UP3760016770300","0","0","","1","",""
"8716","OR45648","UP8435137749607","0","0","","1","",""
"8716","OR45705","UP3346470611566","0","0","","1","",""
"8716","OR45705","UP3508440505033","0","0","","1","",""
"8716","OR45705","UP5060238282291","0","0","","1","",""
"8716","OR45729","UP6085010094663","0","0","","0","","8"
"8716","OR45783","UP3412242508027","0","0","","0","","8"
"8716","OR45783","E-Gift Card1","0","0","","0","","8"
"8716","OR46058","UP3412242508027","0","0","","0","","8"
"8716","OR46059","UP3412242508027","0","0","","0","","8"
"8716","OR46207","UP3412242508027","0","0","","0","","8"
"8716","OR46207","E-Gift Card1","0","0","","0","","8"
"8716","OR52116","UP8056597046473","0","0","","1","",""
"8716","OR52116","UP8435137749591","0","0","","1","",""
"8716","OR52116","UP8016741972201","0","0","","1","",""
"8716","OR52134","UP3700753002272","0","0","","0","",""
"8716","OR52216","up5060103310029","0","0","","0","",""
"8716","OR52414","UP3349666007921","0","0","","1","",""
"8716","OR52414","UP887167187412","0","0","","1","",""
"8716","OR52519","UP840797116504","0","0","","1","FirstAroma",""
"8716","OR52614","UP888874006133","0","0","","1","",""
"8716","OR52614","UP7611773189972","0","0","","1","",""
"8716","OR52614","UP652638003016","0","0","","1","",""
"8716","OR52879","T400089543668","0","0","","1","",""
"8716","OR53281","UP8053672169355","0","0","","1","",""
"8716","OR53281","UPT8016741152481","0","0","","1","",""
"8716","OR53281","UP8411061835555","0","0","","1","",""
"8716","OR53281","UP8435415003599","0","0","","1","",""
"8716","OR53423","UP8053672981506","0","0","","1","",""
"8716","OR53423","UP7611773152242","0","0","","1","",""
"8716","OR53423","UP7611773153140","0","0","","1","",""
"8716","OR53606","UP701666234004","0","0","","0","SAVEMax",""
"8716","OR53606","UP61454331026","0","0","","0","SAVEMax",""
"8716","OR53606","UP3700591222030","0","0","","0","SAVEMax",""
"8716","OR53608","UP701666234004","0","0","","0","SAVEMax",""
"8716","OR53608","UP61454331026","0","0","","0","SAVEMax",""
"8716","OR53608","UP3700591222030","0","0","","0","SAVEMax",""
"8716","OR53752","UP8018365071032","0","0","","0","",""
"8716","OR53907","UP31655531908","0","0","","1","",""
"8716","OR53907","UP8028713420023","0","0","","1","",""
"8716","OR53907","UP3365440614758","0","0","","1","",""
"8716","OR54257","UP889214027948","0","0","","1","",""
"8716","OR54257","UP3508441106420","0","0","","1","",""
"8716","OR54257","UP7611773153140","0","0","","1","",""
"8716","OR54496","UP8053672672534","0","0","","1","",""
"8716","OR54496","UP3423474779055","0","0","","1","",""
"8716","OR54496","UP8411061857274","0","0","","1","",""
"8716","OR55234","UP791511878263","0","0","","1","",""
"8716","OR55234","UP716833643160","0","0","","1","",""
"8716","OR55751","UP7611773153140","0","0","","1","",""
"8716","OR55751","UP7611773152242","0","0","","1","",""
"8716","OR55883","UP3760060778154","0","0","","1","",""
"8716","OR55883","UP3760060779106","0","0","","1","",""
"8716","OR56720","UP840732101220","0","0","","1","",""
"8716","OR56943","UP3700559605417","0","0","","1","",""
"8716","OR57253","UP8411061757895","0","0","","0","SAVEMax",""
"8716","OR57253","UP31655531908","0","0","","0","SAVEMax",""
"8716","OR57253","UP3346132001230","0","0","","0","SAVEMax",""
"8716","OR57646","UP3348901486385","0","0","","1","",""
"8716","OR57646","UP7340032811445","0","0","","1","",""
"8716","OR57646","UP888874003545","0","0","","1","",""
"8716","OR57837","UP7340032811445","0","0","","1","",""
"8716","OR70449","UP3346470611566","0","0","","1","",""
"8716","OR70449","UP7611773152952","0","0","","1","",""
"8716","OR71310","up5060103310029","0","0","","1","",""
"8716","OR71310","UP3274878122561","0","0","","1","",""
"8716","OR71318","Up873824001184","0","0","","0","",""
"8716","OR71797","UP632429100469","0","0","","0","",""
"8716","OR72118","UP7611773189972","0","0","","1","",""
"8716","OR72565","UP88300105519","0","0","","1","",""
"8716","OR72565","UP8435137772704","0","0","","1","",""
"8716","OR72765","UP3508441001114","0","0","","0","",""
"8716","OR72988","UP3700578518002","0","0","","1","",""
"8716","OR73152","UP888066081191","0","0","","1","",""
"8716","OR73152","UP7611773152952","0","0","","1","",""
"8716","OR73492","UP888066089289","0","0","","1","",""
"8716","OR73984","UP3508441001138","0","0","","0","",""
"8716","OR74295","UP3508440505033","0","0","","1","",""
"8716","OR74516","UP8056597139328","0","0","","1","",""
"8716","OR74516","UP3346470611566","0","0","","1","",""
"8716","OR74938","UP3700578518002","0","0","","1","",""
"8716","OR75871","UP3346138900087","0","0","","1","",""
"8716","OR75871","FEBJOE","0","0","","1","",""
"8716","OR75871","FEBMPD","0","0","","1","",""
"8716","OR76214","UP3346470611566","0","0","","1","",""
"8716","OR76214","UP7611773152242","0","0","","1","",""
"8716","OR76621","UP8016741072482","0","0","","1","",""
"8716","OR76834","UP3760260454148","0","0","","1","",""
"8716","OR77649","UP3614272436473","0","0","","1","",""
"8716","OR77767","UP7611773085892","0","0","","1","",""
"8716","OR78389","UP3386460072564","0","0","","1","",""
"8716","OR78389","UP000073131014","0","0","","1","",""
"8716","OR78389","UP840732105341","0","0","","1","",""
"8716","OR78389","UP8016741972201","0","0","","1","",""
"8716","OR78881","UP7611773152952","0","0","","1","",""
"8716","OR78881","UP7611773085892","0","0","","1","",""
"8716","OR79265","UP701666315926","0","0","","1","",""
"8716","OR79403","UP3346130490807","0","0","","0","FirstAroma",""
"8716","OR79403","UP3346470303416","0","0","","0","FirstAroma",""
"8716","OR79723","UP20714850975","0","0","","1","",""
"8716","OR79723","MRHBFL","0","0","","1","",""
"8716","OR79723","p783320976024","0","0","","1","",""
"8716","OR79723","UP6085010094663","0","0","","1","",""
"8716","OR80112","UP3346470611566","0","0","","1","",""
"8716","OR80112","UP7611773085892","0","0","","1","",""
"8716","OR80113","UP3508441001107","0","0","","0","Creed15",""
"8716","OR80113","UP3508441001015","0","0","","0","Creed15",""
"8716","OR80529","UP3700578521231","0","0","","0","",""
"8716","OR80529","UP3700578518002","0","0","","0","",""
"8716","OR80874","UP701666312925","0","0","","1","",""
"8716","OR80874","UP887167166868","0","0","","1","",""
"8716","OR80874","UP3605540498514","0","0","","1","",""
