PROGRAM_ID,ORDER_ID,ITEM_ID,ITEM_PRICE,QUANTITY,CATEGORY,NEW_TO_FILE,COUPON,REASON
"8716","OR160394","Zong123","0","0","","0","",""
"8716","OR160527","Zong123","0","0","","0","",""
"8716","OR160528","Zong123","0","0","","0","",""
"8716","OR160599","Zong123","0","0","","0","",""
"8716","OR160794","Zong123","0","0","","0","",""
"8716","OR160835","Zong123","0","0","","0","",""
"8716","OR160835","GIFT-UP667553889300","0","0","","0","",""
"8716","OR160921","Zong123","0","0","","0","",""
"8716","OR160921","GIFT-UP667553889287","0","0","","0","",""
"8716","OR160946","Zong123","0","0","","0","",""
"8716","OR160946","GIFT-UP667553849533","0","0","","0","",""
"8716","OR160961","Zong123","0","0","","0","",""
"8716","OR161061","Zong123","0","0","","0","",""
"8716","OR161061","GIFT-UP0667553889270","0","0","","0","",""
"8716","OR161087","Zong123","0","0","","0","",""
"8716","OR161088","Zong123","0","0","","0","",""
"8716","OR161115","Zong123","0","0","","0","",""
"8716","OR161146","Zong123","0","0","","0","",""
"8716","OR161148","Zong123","0","0","","0","",""
"8716","OR161151","Zong123","0","0","","0","",""
"8716","OR161353","Zong123","0","0","","0","",""
