PROGRAM_ID,ORDER_ID,ITEM_ID,ITEM_PRICE,QUANTITY,CATEGORY,NEW_TO_FILE,COUPON,REASON
"8716","OR161500","Zong123","0","0","","0","",""
"8716","OR161502","Zong123","0","0","","0","",""
"8716","OR161684","Zong123","0","0","","0","",""
"8716","OR161684","GIFT-UP667553889263","0","0","","0","",""
"8716","OR161698","Zong123","0","0","","0","",""
"8716","OR161698","GIFT-UP667553889263","0","0","","0","",""
"8716","OR161699","Zong123","0","0","","0","",""
"8716","OR161699","GIFT-UP667553889263","0","0","","0","",""
"8716","OR161993","Zong123","0","0","","0","",""
"8716","OR162022","Zong123","0","0","","0","",""
"8716","OR162026","Zong123","0","0","","0","",""
"8716","OR162262","Zong123","0","0","","0","",""
"8716","OR162276","Zong123","0","0","","0","",""
"8716","OR162279","Zong123","0","0","","0","",""
"8716","OR162289","Zong123","0","0","","0","",""
"8716","OR162290","Zong123","0","0","","0","",""
"8716","OR162291","Zong123","0","0","","0","",""
