PROGRAM_ID,ORDER_ID,ITEM_ID,ITEM_PRICE,QUANTITY,CATEGORY,NEW_TO_FILE,COUPON,REASON
"8716","OR151629","Zhao123","0","0","","0","",""
"8716","OR151639","Zhao123","0","0","","0","",""
"8716","OR151640","Zhao123","0","0","","0","",""
"8716","OR151642","Zhao123","0","0","","0","",""
"8716","OR151646","Zhao123","0","0","","0","",""
"8716","OR151648","Zhao123","0","0","","0","",""
"8716","OR151677","Zhao1234","0","0","","0","",""
"8716","OR151920","Zhao1234","0","0","","0","",""
"8716","OR151920","Zhao123","0","0","","0","",""
"8716","OR151921","Zhao1234","0","0","","0","",""
"8716","OR151921","Zhao123","0","0","","0","",""
"8716","OR151922","Zhao1234","0","0","","0","",""
"8716","OR151922","Zhao123","0","0","","0","",""
"8716","OR151923","Zhao1234","0","0","","0","",""
"8716","OR151923","Zhao123","0","0","","0","",""
"8716","OR151924","Zhao1234","0","0","","0","",""
"8716","OR151924","Zhao123","0","0","","0","",""
"8716","OR151925","Zhao1234","0","0","","0","",""
"8716","OR151925","Zhao123","0","0","","0","",""
"8716","OR151926","Zhao123","0","0","","0","",""
"8716","OR151926","Zhao1234","0","0","","0","",""
"8716","OR151927","Zhao1234","0","0","","0","",""
"8716","OR151927","Zhao123","0","0","","0","",""
"8716","OR151929","Zhao123","0","0","","0","",""
"8716","OR151929","Zhao1234","0","0","","0","",""
"8716","OR151930","Zhao123","0","0","","0","",""
"8716","OR151938","Zhao123","0","0","","0","",""
"8716","OR151940","Zhao1234","0","0","","0","",""
"8716","OR151941","Zhao1234","0","0","","0","",""
"8716","OR151941","Zhao123","0","0","","0","",""
"8716","OR151943","Zhao1234","0","0","","0","",""
"8716","OR151943","Zhao123","0","0","","0","",""
"8716","OR151945","Zhao123","0","0","","0","",""
"8716","OR151945","Zhao1234","0","0","","0","",""
"8716","OR151947","Zhao123","0","0","","0","",""
"8716","OR151947","Zhao1234","0","0","","0","",""
"8716","OR151948","Zhao123","0","0","","0","",""
"8716","OR151948","Zhao1234","0","0","","0","",""
"8716","OR151950","Zhao123","0","0","","0","",""
"8716","OR151950","Zhao1234","0","0","","0","",""
"8716","OR151951","Zhao123","0","0","","0","",""
"8716","OR151951","Zhao1234","0","0","","0","",""
"8716","OR151953","Zhao1234","0","0","","0","",""
"8716","OR151953","Zhao123","0","0","","0","",""
"8716","OR151966","Zhao123","0","0","","0","",""
