PROGRAM_ID,ORDER_ID,ITEM_ID,ITEM_PRICE,QUANTITY,CATEGORY,NEW_TO_FILE,COUPON,REASON
"8716","OR120900","UP3386460109369","0","0","","0","Save15","1"
"8716","OR120900","UP3614229135145","0","0","","0","Save15","1"
"8716","OR120900","UP5045499485469","0","0","","0","Save15","1"
"8716","OR120900","UP3346470133532","0","0","","0","Save15","1"
"8716","OR120900","UPT8005610329369","0","0","","0","Save15","1"
"8716","OR120900","UP3614220808840","0","0","","0","Save15","1"
"8716","OR120900","UP3386460105361","0","0","","0","Save15","1"
"8716","OR120900","UP3386460096867","0","0","","0","Save15","1"
"8716","OR120900","UP3386460095341","0","0","","0","Save15","1"
"8716","OR120900","UP8011003823093","0","0","","0","Save15","1"
"8716","OR120900","UP3352818718019","0","0","","0","Save15","1"
"8716","OR120900","UP88300103409","0","0","","0","Save15","1"
