PROGRAM_ID,ORDER_ID,ITEM_ID,ITEM_PRICE,QUANTITY,CATEGORY,NEW_TO_FILE,COUPON,REASON
"8716","OR146817","Zhao1234","0","0","","0","",""
"8716","OR146821","Zhao123","0","0","","0","",""
"8716","OR146823","Zhao123","0","0","","0","",""
"8716","OR146824","Zhao123","0","0","","0","",""
"8716","OR146827","Zhao123","0","0","","0","",""
"8716","OR146829","Zhao123","0","0","","0","",""
"8716","OR146831","Zhao123","0","0","","0","",""
"8716","OR146833","Zhao123","0","0","","0","",""
"8716","OR146836","Zhao1234","0","0","","0","",""
"8716","OR146845","Zhao1234","0","0","","0","",""
"8716","OR146845","Zhao123","0","0","","0","",""
